sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
5.wasm,5.wasm,--flatten --alias --name --collatz,flatten_alias_name_collatz_96a9de19,209.866488,77572,2500493,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.76,,80,82,22,78622,yes,yes,yes,0,no,,
13.wasm,13.wasm,--collatz --cf,collatz_cf_9fb82f81,0.683544,70111,,3,,6,,ok,missing,no_entry,,,,yes,,,,47,,12,,yes,yes,yes,0,no,,
13.wasm,13.wasm,--collatz --ca,collatz_ca_62246b0a,0.677267,70111,,3,,6,,ok,missing,no_entry,,,,yes,,,,47,,12,,yes,yes,yes,0,no,,
13.wasm,13.wasm,--cf --ca,cf_ca_d29ff9eb,0.676106,70111,,3,,6,,ok,missing,no_entry,,,,yes,,,,47,,12,,yes,yes,yes,0,no,,
13.wasm,13.wasm,--all,all_868c090c,1.698246,70111,111165,3,125,6,6,ok,ok,no_entry,no_entry,,,yes,yes,28.8,,47,49,12,136,yes,yes,yes,0,no,,
13.wasm,13.wasm,--flatten --alias --name --memory --ca,flatten_alias_name_memory_ca_1333aecb,8.625306,70111,259352,3,4563,6,6,ok,ok,no_entry,no_entry,,,yes,yes,12.05,,47,50,12,4574,yes,yes,yes,0,no,,
13.wasm,13.wasm,--all --safe,all_safe_e62ea02f,1.711017,70111,111173,3,125,6,6,ok,ok,no_entry,no_entry,,,yes,yes,29.08,,47,49,12,136,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias,alias_cc6748df,0.90685,77572,78004,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.7,,80,80,22,127,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name,name_c5422972,0.851169,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten,flatten_4ac9167f,1.091548,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.09,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--memory,memory_0d90b5f1,1.313213,77572,95602,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias,flatten_alias_f32113a6,1.152225,77572,97027,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.17,,80,80,22,127,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name,flatten_name_e399d494,1.10105,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.51,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --name,alias_name_d82058da,0.902381,77572,78001,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.68,,80,80,22,127,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --memory,alias_memory_b23098db,1.368701,77572,96021,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.32,,80,82,22,129,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --memory,name_memory_92478136,1.314878,77572,95619,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --memory,flatten_memory_e34cca2b,1.627696,77572,114669,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.71,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --name,flatten_alias_name_f4a41711,1.137386,77572,97024,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.35,,80,80,22,127,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --memory,flatten_alias_memory_66884aaf,1.689969,77572,115042,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.69,,80,82,22,129,yes,yes,yes,0,no,,
5.wasm,5.wasm,--flatten --alias --memory --collatz,flatten_alias_memory_collatz_8dbeaf78,235.329851,77572,2441093,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.75,,80,84,22,78624,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --name --memory,alias_name_memory_9a6267b5,1.346182,77572,95930,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.3,,80,82,22,129,yes,yes,yes,0,no,,
9.wasm,9.wasm,--collatz,collatz_3d0eda7b,0.789981,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
9.wasm,9.wasm,--cf,cf_bcc22491,0.809269,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
9.wasm,9.wasm,--ca,ca_868f4f91,0.807085,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name --memory,flatten_name_memory_3148c4df,1.650692,77572,114609,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.1,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --name --memory,flatten_alias_name_memory_a65652ef,1.704132,77572,115047,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.89,,80,82,22,129,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --collatz,flatten_collatz_5dab9874,1.186535,77572,124767,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.74,,80,81,22,22,yes,yes,yes,0,no,,
