sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
8o2u.wasm,8o2u.wasm,global_insertion,mut4,4767,4641,0,0,4,4,2566.28,yes,yes,19.06,ok,51.09,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,export_insertion,mut6,4767,4641,0,0,4,4,2308.97,yes,yes,19.06,ok,133.42,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
6o3u.wasm,6o3u.wasm,nop_insertion,mut9,4763,6928,0,0,4,4,4430.31,yes,yes,35.11,ok,68.16,err,yes,yes,74.26,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o1u.wasm,8o1u.wasm,add_sub_transformation,mut13,4767,4641,0,0,4,4,2797.84,yes,yes,35.93,ok,61.91,err,yes,yes,99.09,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,data_encryption,mut8,4767,4951,0,0,4,4,3115.05,yes,yes,19.06,ok,134.53,err,yes,yes,97.33,100.0,6,0,6,8,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,data_insertion,mut7,4767,7442,0,0,4,4,2817.54,yes,yes,19.06,ok,29.74,err,yes,yes,93.91,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o1u.wasm,8o1u.wasm,offset_expansion,mut16,4767,5574,0,0,4,4,2574.03,yes,yes,35.93,ok,69.53,err,yes,yes,87.21,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
6o1u.wasm,6o1u.wasm,constant_value_transformation,mut19,4763,7202,0,0,4,4,3292.98,yes,yes,20.61,ok,37.43,err,yes,yes,78.6,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
6o1u.wasm,6o1u.wasm,constant_value_splitting,mut18,4763,6547,0,0,4,4,3461.23,yes,yes,20.61,ok,135.8,err,yes,yes,71.37,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
7o3u.wasm,7o3u.wasm,nop_insertion,mut9,4765,6930,0,0,4,4,2962.29,yes,yes,17.51,ok,18.94,err,yes,yes,74.26,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,element_insertion,mut5,4767,5287,0,0,4,4,3190.62,yes,yes,19.06,ok,144.78,err,yes,yes,96.87,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,direct_to_indirect,mut12,4767,4693,0,12,4,4,2744.92,yes,yes,19.06,ok,37.18,err,yes,yes,99.32,100.0,6,0,6,18,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,mba_transformation,mut17,4767,4704,0,0,4,4,3143.68,yes,yes,19.06,ok,37.58,err,yes,yes,99.44,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,eqz_transformation,mut15,4767,4641,0,0,4,4,3038.69,yes,yes,19.06,ok,84.91,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,shift_transformation,mut14,4767,4641,0,0,4,4,3234.03,yes,yes,19.06,ok,38.47,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
6o1u.wasm,6o1u.wasm,function_insertion,mut2,4763,27168,0,0,4,4,3073.07,yes,yes,20.61,ok,149.36,err,yes,yes,34.31,100.0,6,0,6,106,yes,no,no,1,yes,,file_not_found
8o1u.wasm,8o1u.wasm,constant_value_splitting,mut18,4767,6552,0,0,4,4,2246.27,yes,yes,35.93,ok,156.08,err,yes,yes,71.41,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,function_body_cloning,mut3,4767,9212,0,0,4,4,2699.3,yes,yes,19.06,ok,261.77,err,yes,yes,66.62,100.0,6,0,6,12,yes,no,no,1,yes,,file_not_found
8o1u.wasm,8o1u.wasm,constant_value_transformation,mut19,4767,7206,0,0,4,4,2701.26,yes,yes,35.93,ok,173.29,err,yes,yes,78.6,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,function_sig_insertion,mut0,4751,5836,0,0,4,4,3743.07,yes,yes,30.87,ok,270.75,err,yes,yes,94.18,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,add_sub_transformation,mut13,4767,4641,0,0,4,4,2976.18,yes,yes,19.06,ok,36.67,err,yes,yes,99.09,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,offset_expansion,mut16,4767,5574,0,0,4,4,3203.62,yes,yes,19.06,ok,49.46,err,yes,yes,87.21,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o1u.wasm,4o1u.wasm,nop_insertion,mut9,4759,6924,0,0,4,4,3866.38,yes,yes,16.75,ok,32.5,err,yes,yes,74.25,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,data_insertion,mut7,4751,5826,0,0,4,4,3568.14,yes,yes,30.87,ok,79.12,err,yes,yes,96.16,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,export_insertion,mut6,4751,4625,0,0,4,4,3325.64,yes,yes,30.87,ok,53.29,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,import_insertion,mut1,4751,4625,0,0,4,4,3844.72,yes,yes,30.87,ok,201.65,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,data_encryption,mut8,4751,4935,0,0,4,4,3339.74,yes,yes,30.87,ok,89.29,err,yes,yes,97.38,100.0,6,0,6,8,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,global_insertion,mut4,4751,4625,0,0,4,4,4047.28,yes,yes,30.87,ok,50.03,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,direct_to_indirect,mut12,4751,4677,0,12,4,4,2978.52,yes,yes,30.87,ok,79.65,err,yes,yes,99.32,100.0,6,0,6,18,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,element_insertion,mut5,4751,5271,0,0,4,4,3761.52,yes,yes,30.87,ok,209.14,err,yes,yes,96.87,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,mba_transformation,mut17,4751,4688,0,0,4,4,2976.3,yes,yes,30.87,ok,196.29,err,yes,yes,99.44,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
6o1u.wasm,6o1u.wasm,nop_insertion,mut9,4763,6928,0,0,4,4,3060.74,yes,yes,20.61,ok,29.34,err,yes,yes,74.26,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,shift_transformation,mut14,4751,4625,0,0,4,4,3189.03,yes,yes,30.87,ok,37.88,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,eqz_transformation,mut15,4751,4625,0,0,4,4,3201.0,yes,yes,30.87,ok,123.63,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,constant_value_transformation,mut19,4767,7206,0,0,4,4,2785.76,yes,yes,19.06,ok,129.02,err,yes,yes,78.6,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,constant_value_splitting,mut18,4767,6550,0,0,4,4,2813.43,yes,yes,19.06,ok,77.12,err,yes,yes,71.37,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o1u.wasm,8o1u.wasm,function_insertion,mut2,4767,27469,0,0,4,4,3193.17,yes,yes,35.93,ok,189.14,err,yes,yes,34.13,100.0,6,0,6,106,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,function_body_cloning,mut3,4751,9196,0,0,4,4,3474.66,yes,yes,30.87,ok,231.81,err,yes,yes,66.61,100.0,6,0,6,12,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,offset_expansion,mut16,4751,5558,0,0,4,4,3063.59,yes,yes,30.87,ok,165.95,err,yes,yes,87.2,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,function_sig_insertion,mut0,4769,5938,0,0,4,4,3406.7,yes,yes,30.53,ok,128.23,err,yes,yes,93.9,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,function_insertion,mut2,4767,24834,0,0,4,4,2729.92,yes,yes,19.06,ok,210.81,err,yes,yes,37.63,100.0,6,0,6,106,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,add_sub_transformation,mut13,4751,4625,0,0,4,4,3162.7,yes,yes,30.87,ok,74.17,err,yes,yes,99.09,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,import_insertion,mut1,4769,4643,0,0,4,4,3415.38,yes,yes,30.53,ok,149.54,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,export_insertion,mut6,4769,4643,0,0,4,4,3290.48,yes,yes,30.53,ok,127.23,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,data_insertion,mut7,4769,7644,0,0,4,4,3277.45,yes,yes,30.53,ok,72.91,err,yes,yes,93.64,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,global_insertion,mut4,4769,4643,0,0,4,4,3543.63,yes,yes,30.53,ok,68.0,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,direct_to_indirect,mut12,4769,4695,0,12,4,4,3272.07,yes,yes,30.53,ok,188.04,err,yes,yes,99.32,100.0,6,0,6,18,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,data_encryption,mut8,4769,4953,0,0,4,4,3833.64,yes,yes,30.53,ok,216.44,err,yes,yes,97.33,100.0,6,0,6,8,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,shift_transformation,mut14,4769,4643,0,0,4,4,3579.58,yes,yes,30.53,ok,75.48,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,element_insertion,mut5,4769,5289,0,0,4,4,3320.17,yes,yes,30.53,ok,168.88,err,yes,yes,96.87,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,eqz_transformation,mut15,4769,4643,0,0,4,4,3095.74,yes,yes,30.53,ok,39.19,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,mba_transformation,mut17,4769,4706,0,0,4,4,3338.71,yes,yes,30.53,ok,145.34,err,yes,yes,99.44,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
8o1u.wasm,8o1u.wasm,nop_insertion,mut9,4767,6932,0,0,4,4,2971.81,yes,yes,35.93,ok,128.88,err,yes,yes,74.26,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,constant_value_splitting,mut18,4751,6536,0,0,4,4,2871.89,yes,yes,30.87,ok,283.62,err,yes,yes,71.18,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,constant_value_transformation,mut19,4751,7190,0,0,4,4,3022.52,yes,yes,30.87,ok,157.2,err,yes,yes,78.59,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,offset_expansion,mut16,4769,5576,0,0,4,4,2950.96,yes,yes,30.53,ok,153.4,err,yes,yes,87.21,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,add_sub_transformation,mut13,4769,4643,0,0,4,4,3326.06,yes,yes,30.53,ok,220.05,err,yes,yes,99.09,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,function_body_cloning,mut3,4769,9214,0,0,4,4,3234.44,yes,yes,30.53,ok,232.27,err,yes,yes,63.6,100.0,6,0,6,12,yes,no,no,1,yes,,file_not_found
8o2u.wasm,8o2u.wasm,nop_insertion,mut9,4767,6932,0,0,4,4,3316.21,yes,yes,19.06,ok,37.71,err,yes,yes,74.26,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,function_insertion,mut2,4751,23262,0,0,4,4,3879.5,yes,yes,30.87,ok,164.9,err,yes,yes,38.62,100.0,6,0,6,106,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,constant_value_splitting,mut18,4769,6553,0,0,4,4,3371.46,yes,yes,30.53,ok,208.5,err,yes,yes,71.42,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,constant_value_transformation,mut19,4769,7208,0,0,4,4,3289.92,yes,yes,30.53,ok,160.55,err,yes,yes,78.6,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,data_encryption,mut8,4759,4943,0,0,4,4,3985.83,yes,yes,16.64,ok,57.78,err,yes,yes,97.36,100.0,6,0,6,8,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,function_sig_insertion,mut0,4759,5768,0,0,4,4,4670.34,yes,yes,16.64,ok,95.9,err,yes,yes,94.41,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,data_insertion,mut7,4759,6634,0,0,4,4,3475.5,yes,yes,16.64,ok,95.7,err,yes,yes,95.02,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,import_insertion,mut1,4759,4633,0,0,4,4,4366.04,yes,yes,16.64,ok,51.57,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,global_insertion,mut4,4759,4633,0,0,4,4,4435.95,yes,yes,16.64,ok,33.21,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,export_insertion,mut6,4759,4633,0,0,4,4,4184.51,yes,yes,16.64,ok,32.76,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,eqz_transformation,mut15,4759,4633,0,0,4,4,3486.32,yes,yes,16.64,ok,30.38,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,shift_transformation,mut14,4759,4633,0,0,4,4,3760.87,yes,yes,16.64,ok,39.45,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,direct_to_indirect,mut12,4759,4685,0,12,4,4,3924.02,yes,yes,16.64,ok,90.05,err,yes,yes,99.32,100.0,6,0,6,18,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,mba_transformation,mut17,4759,4696,0,0,4,4,3557.97,yes,yes,16.64,ok,33.88,err,yes,yes,99.44,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,element_insertion,mut5,4759,5279,0,0,4,4,4199.79,yes,yes,16.64,ok,107.89,err,yes,yes,96.87,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
2o1u.wasm,2o1u.wasm,nop_insertion,mut9,4751,6916,0,0,4,4,3554.08,yes,yes,30.87,ok,90.23,err,yes,yes,74.25,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,function_sig_insertion,mut0,4761,5899,0,0,4,4,3459.89,yes,yes,17.15,ok,211.86,err,yes,yes,94.04,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
9o1u.wasm,9o1u.wasm,function_insertion,mut2,4769,25635,0,0,4,4,3395.18,yes,yes,30.53,ok,222.97,err,yes,yes,36.02,100.0,6,0,6,106,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,function_body_cloning,mut3,4759,9204,0,0,4,4,3550.72,yes,yes,16.64,ok,229.66,err,yes,yes,63.41,100.0,6,0,6,12,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,global_insertion,mut4,4761,4635,0,0,4,4,3485.23,yes,yes,17.15,ok,119.64,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,data_encryption,mut8,4761,4945,0,0,4,4,3308.77,yes,yes,17.15,ok,133.58,err,yes,yes,97.35,100.0,6,0,6,8,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,add_sub_transformation,mut13,4759,4633,0,0,4,4,3642.3,yes,yes,16.64,ok,39.42,err,yes,yes,99.09,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
