sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
16b-1-2-0-0-dc-2-2-0.wasm,nameOB/16b-1-2-0-0-dc-2-2-0.wasm,nop_insertion,mut9,26250,35129,13,13,4,4,6596.12,yes,yes,69.35,ok,305.71,err,yes,yes,75.46,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,import_insertion,mut1,26459,28314,13,13,4,4,4435.33,yes,yes,77.46,ok,331.39,err,yes,yes,98.77,100.0,61,1,73,171,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,export_insertion,mut6,26459,28630,13,13,4,4,4514.56,yes,yes,77.46,ok,355.65,err,yes,yes,98.95,100.0,61,101,73,73,yes,no,no,1,yes,,file_not_found
1b-4-2-0-0-dc-2-2-0.wasm,nameOB/1b-4-2-0-0-dc-2-2-0.wasm,mba_transformation,mut17,26158,27167,13,13,4,4,4034.0,yes,yes,68.71,ok,309.39,err,yes,yes,95.36,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-4-2-0-0-dc-2-2-0.wasm,nameOB/1b-4-2-0-0-dc-2-2-0.wasm,eqz_transformation,mut15,26158,25658,13,13,4,4,4575.77,yes,yes,68.71,ok,333.73,err,yes,yes,98.98,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,global_insertion,mut4,26459,26643,13,13,4,4,3752.7,yes,yes,77.46,ok,303.77,err,yes,yes,98.85,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-4-2-0-0-dc-2-2-0.wasm,nameOB/1b-4-2-0-0-dc-2-2-0.wasm,shift_transformation,mut14,26158,25451,13,13,4,4,4305.55,yes,yes,68.71,ok,331.91,err,yes,yes,98.41,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-1-0-0-dc-2-0-2.wasm,nameOB/1b-1-1-0-0-dc-2-0-2.wasm,constant_value_transformation,mut19,26250,32883,13,13,4,4,4668.43,yes,yes,71.33,ok,349.25,err,yes,yes,85.6,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,data_encryption,mut8,26459,26137,13,13,4,8,3950.62,yes,yes,77.46,ok,328.94,err,yes,yes,98.01,100.0,61,1,73,75,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,direct_to_indirect,mut12,26459,26219,13,171,4,4,4776.72,yes,yes,77.46,ok,325.12,err,yes,yes,98.41,100.0,61,1,73,231,yes,no,no,1,yes,,file_not_found
1b-4-2-0-0-dc-2-2-0.wasm,nameOB/1b-4-2-0-0-dc-2-2-0.wasm,add_sub_transformation,mut13,26158,25393,13,13,4,4,4445.51,yes,yes,68.71,ok,305.91,err,yes,yes,99.42,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,constant_value_splitting,mut18,26459,25683,13,13,4,4,4197.85,yes,yes,77.46,ok,128.84,err,yes,yes,99.59,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,data_insertion,mut7,26320,182895,13,13,4,4,4268.71,yes,yes,73.78,ok,291.57,err,yes,yes,74.75,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,function_sig_insertion,mut0,26320,26700,13,13,4,4,3796.3,yes,yes,73.78,ok,337.78,err,yes,yes,98.57,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,function_body_cloning,mut3,26320,25544,13,13,4,4,4070.1,yes,yes,73.78,ok,355.31,err,yes,yes,99.59,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,import_insertion,mut1,26320,27955,13,13,4,4,3810.79,yes,yes,73.78,ok,352.85,err,yes,yes,98.79,100.0,61,1,73,172,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-2.wasm,nameOB/1b-1-2-0-0-dc-2-0-2.wasm,constant_value_transformation,mut19,26222,32855,13,13,4,4,3959.41,yes,yes,76.09,ok,317.77,err,yes,yes,85.7,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,element_insertion,mut5,26320,26384,13,13,4,4,4328.97,yes,yes,73.78,ok,313.54,err,yes,yes,98.97,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,shift_transformation,mut14,26459,25742,13,13,4,4,5303.14,yes,yes,77.46,ok,356.39,err,yes,yes,98.43,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,eqz_transformation,mut15,26459,25951,13,13,4,4,4409.16,yes,yes,77.46,ok,301.34,err,yes,yes,98.99,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-2.wasm,nameOB/1b-1-2-0-0-dc-2-0-2.wasm,function_insertion,mut2,26222,74779,13,13,4,4,4510.17,yes,yes,76.09,ok,360.24,err,yes,yes,53.45,100.0,60,1,72,172,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,export_insertion,mut6,26320,28905,13,13,4,4,4523.47,yes,yes,73.78,ok,328.48,err,yes,yes,98.9,100.0,61,101,73,73,yes,no,no,1,yes,,file_not_found
