sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
8.wasm,8.wasm,--flatten --name,flatten_name_cad496a4,1.159774,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.39,,80,80,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name,alias_name_97cdb224,0.969471,77572,77997,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.68,,80,80,22,127,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --memory,alias_memory_a63e2a78,1.438417,77572,95972,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.32,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --memory,flatten_memory_6b805784,1.648267,77572,114652,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,37.04,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --memory,name_memory_f54f399c,1.366745,77572,95569,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name,flatten_alias_name_5fae7225,1.231913,77572,97066,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,41.69,,80,80,22,127,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --memory,flatten_alias_memory_3f4ef1c5,1.756278,77572,115019,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.71,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --memory,flatten_name_memory_9ac6fb9b,1.707415,77572,114636,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.36,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--collatz,collatz_51ff4a4c,0.864552,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
8.wasm,8.wasm,--cf,cf_478f5134,0.870386,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
8.wasm,8.wasm,--ca,ca_a7485ee0,0.869185,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name --memory,alias_name_memory_25ba33f6,1.451849,77572,95982,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.3,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name --memory,flatten_alias_name_memory_29cc2726,1.707952,77572,115025,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,35.93,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --collatz,flatten_collatz_4b40a619,1.238178,77572,124734,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.32,,80,81,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --cf,flatten_cf_e864208f,1.292171,77572,124756,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.75,,80,81,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --cf,alias_cf_e7a60373,0.963989,77572,77989,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.7,,80,80,22,127,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --ca,flatten_ca_535c7ca0,1.145026,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,41.89,,80,80,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --collatz,name_collatz_9e0fdef0,0.889531,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --cf,name_cf_5eb407ad,0.891926,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --ca,name_ca_3805a3b2,0.894178,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--memory --collatz,memory_collatz_33510d74,1.340029,77572,95565,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--memory --cf,memory_cf_d69e71f4,1.343061,77572,95558,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--memory --ca,memory_ca_7735c372,1.326948,77572,95584,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --collatz,alias_collatz_617e6fc0,15.441312,77572,342641,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.79,,80,81,22,7718,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --ca,alias_ca_8444c064,15.447989,77572,335090,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.79,,80,81,22,7718,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --cf,flatten_alias_cf_cc810e72,1.382544,77572,127967,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,29.75,,80,81,22,1071,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --collatz,flatten_name_collatz_5e946cb8,1.258562,77572,124748,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.52,,80,81,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --cf,flatten_name_cf_e7c7d280,1.233737,77572,124739,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.14,,80,81,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --ca,flatten_name_ca_512e5ff0,1.170655,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.72,,80,80,22,22,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --ca,flatten_alias_ca_049c96be,16.869783,77572,354139,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,8.14,,80,81,22,7718,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --memory --collatz,flatten_memory_collatz_50d784f3,1.936003,77572,142807,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,26.75,,80,83,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --memory --ca,flatten_memory_ca_a7ffbb62,1.719227,77572,114593,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.68,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --memory --cf,flatten_memory_cf_c2115b3e,1.939181,77572,142702,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,26.89,,80,83,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name --cf,alias_name_cf_4851b5ab,0.961434,77572,77995,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.68,,80,80,22,127,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name --collatz,alias_name_collatz_caf18596,15.358176,77572,335053,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.78,,80,81,22,7718,yes,yes,yes,0,no,,
