sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
list_test_zipIterAdd.wasm,list/list_test_zipIterAdd.wasm,opaque_predicate_insertion,mut11,59882,108579,24,24,4,4,6228.36,yes,yes,60061.19,ok,473.51,err,yes,yes,32.07,100.0,99,1,122,122,yes,yes,yes,0,no,,
list_test_addLast.wasm,list/list_test_addLast.wasm,function_insertion,mut2,50869,78925,20,20,4,4,5805.52,yes,yes,60045.49,ok,325.38,err,yes,yes,62.5,100.0,90,1,109,209,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,global_insertion,mut4,53363,48195,22,22,4,4,5564.1,yes,yes,60061.1,ok,255.6,err,yes,yes,98.99,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,function_insertion,mut2,53363,88402,22,22,4,4,5816.23,yes,yes,60061.1,ok,342.34,err,yes,yes,59.08,100.0,95,1,116,216,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,data_insertion,mut7,55286,242953,22,22,4,5,5484.01,yes,yes,60061.04,ok,291.26,err,yes,yes,80.48,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,direct_to_indirect,mut12,53363,48318,22,317,4,4,5634.31,yes,yes,60061.1,ok,321.22,err,yes,yes,98.24,100.0,95,1,116,411,yes,yes,yes,0,no,,
list_test_getAt.wasm,list/list_test_getAt.wasm,nop_insertion,mut9,52074,64260,21,21,4,4,10050.36,yes,yes,60036.07,ok,279.68,err,yes,yes,75.54,100.0,92,1,112,112,yes,yes,yes,0,no,,
list_test_zipIterReplace.wasm,list/list_test_zipIterReplace.wasm,offset_expansion,mut16,56108,56671,21,21,4,4,5784.85,yes,yes,60061.18,ok,247.19,err,yes,yes,89.03,100.0,95,1,115,115,yes,yes,yes,0,no,,
list_test_zipIterReplace.wasm,list/list_test_zipIterReplace.wasm,constant_value_transformation,mut19,56108,63777,21,21,4,4,5467.22,yes,yes,60061.18,ok,270.25,err,yes,yes,86.02,100.0,95,1,115,115,yes,yes,yes,0,no,,
list_test_addLast.wasm,list/list_test_addLast.wasm,offset_expansion,mut16,50869,50827,20,20,4,4,5263.52,yes,yes,60045.49,ok,275.72,err,yes,yes,90.48,100.0,90,1,109,109,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,constant_value_splitting,mut18,53363,47253,22,22,4,4,4806.51,yes,yes,60061.1,ok,68.02,err,yes,yes,99.4,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,import_insertion,mut1,55286,51631,22,22,4,4,4796.63,yes,yes,60061.04,ok,242.81,err,yes,yes,98.73,100.0,99,1,120,220,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,data_encryption,mut8,55286,49815,22,22,4,13,4972.88,yes,yes,60061.04,ok,249.0,err,yes,yes,98.09,100.0,99,1,120,122,yes,yes,yes,0,no,,
