sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,function_sig_insertion,mut0,104666,104681,6,6,6,6,7416.76,yes,yes,14.47,ok,305.09,err,yes,yes,99.03,100.0,103,24,85,85,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,function_sig_insertion,mut0,26491,26547,4,4,4,4,4482.97,yes,yes,10.38,ok,234.92,err,yes,yes,97.23,100.0,89,19,74,74,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,element_insertion,mut5,104666,104363,6,6,6,6,8633.63,yes,yes,14.47,ok,278.26,err,yes,yes,99.19,100.0,103,24,85,85,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,function_body_cloning,mut3,70972,125258,2,4,6,6,8235.57,yes,yes,13.81,ok,451.55,err,yes,yes,18.64,100.0,45,7,40,71,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,eqz_transformation,mut15,104666,103654,6,6,6,6,8710.86,yes,yes,14.47,ok,272.55,err,yes,yes,99.33,100.0,103,24,85,85,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,import_insertion,mut1,26491,27699,4,4,4,4,4157.79,yes,yes,10.38,ok,135.92,err,yes,yes,97.55,100.0,89,19,74,172,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,global_insertion,mut4,104666,104493,6,6,6,6,9141.99,yes,yes,14.47,ok,293.52,err,yes,yes,99.07,100.0,103,24,85,85,yes,yes,yes,0,no,,
worker.wasm,worker.wasm,function_body_cloning,mut3,70972,125258,2,4,6,6,8189.56,yes,yes,14.51,ok,391.8,err,yes,yes,38.61,100.0,45,7,40,71,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,eqz_transformation,mut15,70972,67311,2,2,6,6,5135.98,yes,yes,13.81,ok,68.17,err,yes,yes,59.84,100.0,45,7,40,40,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,add_sub_transformation,mut13,70972,67216,2,2,6,6,5738.94,yes,yes,13.81,ok,75.34,err,yes,yes,59.66,100.0,45,7,40,40,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,direct_to_indirect,mut12,70972,67705,2,153,6,6,5174.57,yes,yes,13.81,ok,67.81,err,yes,yes,59.29,100.0,45,7,40,191,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,function_sig_insertion,mut0,70972,68400,2,2,6,6,5280.05,yes,yes,29.88,ok,253.74,err,yes,yes,59.58,100.0,45,7,40,40,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,data_insertion,mut7,26491,37341,4,4,4,4,4438.79,yes,yes,10.38,ok,164.93,err,yes,yes,94.65,100.0,89,19,74,74,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,element_insertion,mut5,26491,26158,4,4,4,4,3884.3,yes,yes,10.38,ok,185.43,err,yes,yes,97.75,100.0,89,19,74,74,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,import_insertion,mut1,70972,69700,2,2,6,6,5470.06,yes,yes,29.88,ok,260.02,err,yes,yes,59.39,100.0,45,7,40,139,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,export_insertion,mut6,26491,28223,4,4,4,4,4847.65,yes,yes,10.38,ok,206.67,err,yes,yes,97.73,100.0,89,119,74,74,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,global_insertion,mut4,26491,26272,4,4,4,4,4459.31,yes,yes,10.38,ok,169.5,err,yes,yes,97.35,100.0,89,19,74,74,yes,yes,yes,0,no,,
bluegrassrivals.com.wasm,bluegrassrivals.com.wasm,function_body_cloning,mut3,70972,125258,2,4,6,6,7194.01,yes,yes,13.33,ok,427.02,err,yes,yes,40.46,100.0,45,7,40,71,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,element_insertion,mut5,70972,68057,2,2,6,6,5804.52,yes,yes,29.88,ok,192.15,err,yes,yes,59.71,100.0,45,7,40,40,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,function_body_cloning,mut3,26491,49115,4,8,4,4,4001.08,yes,yes,10.38,ok,226.64,err,yes,yes,59.99,100.0,89,19,74,132,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,export_insertion,mut6,70972,70107,2,2,6,6,5740.01,yes,yes,29.88,ok,235.3,err,yes,yes,59.71,100.0,45,107,40,40,yes,yes,yes,0,no,,
worker.wasm,worker.wasm,function_insertion,mut2,70972,87712,2,2,6,6,6404.71,yes,yes,14.51,ok,339.5,err,yes,yes,46.7,100.0,45,7,40,140,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,global_insertion,mut4,70972,68150,2,2,6,6,5236.83,yes,yes,29.88,ok,268.52,err,yes,yes,59.58,100.0,45,7,40,40,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,data_encryption,mut8,26491,26084,4,4,4,6,3864.62,yes,yes,10.38,ok,165.3,err,yes,yes,97.46,100.0,89,19,74,76,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,function_insertion,mut2,70972,89840,2,2,6,6,6409.26,yes,yes,13.81,ok,253.95,err,yes,yes,41.86,100.0,45,7,40,140,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,data_encryption,mut8,104666,111845,6,6,6,331,9140.07,yes,yes,14.47,ok,283.88,err,yes,yes,96.88,100.0,103,24,85,87,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,direct_to_indirect,mut12,26491,25945,4,194,4,4,4215.1,yes,yes,10.38,ok,220.82,err,yes,yes,96.83,100.0,89,19,74,264,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,shift_transformation,mut14,104666,109423,6,6,6,6,8990.99,yes,yes,14.47,ok,221.18,err,yes,yes,67.82,100.0,103,24,85,85,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,add_sub_transformation,mut13,26491,25315,4,4,4,4,4847.9,yes,yes,10.38,ok,187.9,err,yes,yes,98.52,100.0,89,19,74,74,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,eqz_transformation,mut15,26491,25419,4,4,4,4,4600.33,yes,yes,10.38,ok,186.82,err,yes,yes,98.28,100.0,89,19,74,74,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,shift_transformation,mut14,26491,26065,4,4,4,4,4395.01,yes,yes,10.38,ok,194.81,err,yes,yes,91.51,100.0,89,19,74,74,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,offset_expansion,mut16,26491,27632,4,4,4,4,4131.73,yes,yes,10.38,ok,207.01,err,yes,yes,90.21,100.0,89,19,74,74,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,eqz_transformation,mut15,70972,67311,2,2,6,6,5108.93,yes,yes,29.88,ok,58.38,err,yes,yes,59.84,100.0,45,7,40,40,yes,yes,yes,0,no,,
bluegrassrivals.com.wasm,bluegrassrivals.com.wasm,opaque_predicate_insertion,mut11,70972,90260,2,2,6,6,8239.34,yes,yes,13.33,ok,392.43,err,yes,yes,29.51,100.0,45,7,40,40,yes,yes,yes,0,no,,
worker.wasm,worker.wasm,opaque_predicate_insertion,mut11,70972,89801,2,2,6,6,7550.84,yes,yes,14.51,ok,365.4,err,yes,yes,29.78,100.0,45,7,40,40,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,mba_transformation,mut17,26491,31124,4,4,4,4,4180.5,yes,yes,10.38,ok,209.87,err,yes,yes,86.1,100.0,89,19,74,74,yes,yes,yes,0,no,,
