sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
7da67d65ec9c8e79ddfc54470556254b641ae68858cba19af207f6c75eb0a6f5.wasm,7da67d65ec9c8e79ddfc54470556254b641ae68858cba19af207f6c75eb0a6f5.wasm,eqz_transformation,mut15,306923,295942,154,154,8,8,7902.36,yes,yes,105.59,ok,485.1,err,yes,yes,99.19,100.0,155,9,300,300,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,shift_transformation,mut14,96562,96724,16,16,4,4,4061.61,yes,yes,73.2,ok,266.43,err,yes,yes,99.74,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,add_sub_transformation,mut13,96562,96562,16,16,4,4,4305.9,yes,yes,73.2,ok,255.19,err,yes,yes,99.96,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,eqz_transformation,mut15,96562,97823,16,16,4,4,3921.21,yes,yes,73.2,ok,229.08,err,yes,yes,99.23,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,direct_to_indirect,mut12,96562,102577,16,1828,4,4,2924.47,yes,yes,73.2,ok,445.33,err,yes,yes,96.21,100.0,1,1,262,2074,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,nop_insertion,mut9,96562,135025,16,16,4,4,7241.1,yes,yes,73.2,ok,245.48,err,yes,yes,76.21,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,offset_expansion,mut16,96562,111074,16,16,4,4,3818.43,yes,yes,73.2,ok,258.72,err,yes,yes,91.15,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,mba_transformation,mut17,96562,98730,16,16,4,4,4036.01,yes,yes,73.2,ok,271.87,err,yes,yes,98.43,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,constant_value_transformation,mut19,96562,124298,16,16,4,4,3061.46,yes,yes,73.2,ok,261.84,err,yes,yes,86.25,100.0,1,1,262,262,yes,yes,yes,0,no,,
176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,176c00715c6b38939d7c17470d6e40fdca0ca153f03273b495f3826fb05164a2.wasm,constant_value_splitting,mut18,96562,118459,16,16,4,4,4724.45,yes,yes,73.2,ok,270.58,err,yes,yes,77.84,100.0,1,1,262,262,yes,yes,yes,0,no,,
